title,link,source,time
Jack Kennedy convinced Brighterdayshead is Champion Hurdle material as rider offers possible reason for last year's underperformance,https://www.racingpost.com/news/festivals/cheltenham-festival/jack-kennedy-convinced-brighterdayshead-is-champion-hurdle-material-as-rider-offers-possible-reason-for-last-years-underperformance-aCOy86I8Ww6F/,racing_post,
Tom Segal is backing a massive outsider in the Turners as he takes two against the favourite,https://www.racingpost.com/horse-racing-tips/premium-tips/ante-post-tips/tom-segal-is-backing-a-massive-outsider-in-the-turners-as-he-takes-two-against-the-favourite-ajrYm1R953gx/,racing_post,
British racing's £5.9m digital overhaul in fresh turmoil as chair departs amid 'grave concerns' that plan will fail,https://www.racingpost.com/news/britain/british-racings-5.9m-digital-overhaul-in-fresh-turmoil-as-chair-departs-amid-grave-concerns-that-plan-will-fail-aOFPk7K6BVmU,racing_post,
WATCH: Johnny Dineen and David Jennings answer the big questions after a dramatic DRF - plus one provides a 10-1 Cheltenham Festival tip,https://www.racingpost.com/video/upping-the-ante/watch-johnny-dineen-and-david-jennings-answer-the-big-questions-after-a-dramatic-drf-plus-one-provides-a-10-1-cheltenham-festival-tip-aLDn98Y3TfvQ/,racing_post,
Fairyhouse: new JP McManus recruit slashed to 7-2 for Bambino Fever clash at Cheltenham before in-form claiming jockey bags 219-1 treble,https://www.racingpost.com/news/reports/new-jp-mcmanus-recruit-slashed-to-7-2-for-bambino-fever-clash-at-cheltenham-before-in-form-claiming-jockey-bags-219-1-treble-aXnNB3v0v6na/,racing_post,
"Nick Rockett, I Am Maximus and Haiti Couleurs feature in Grand National entries with numbers down on last year",https://www.racingpost.com/news/festivals/grand-national-festival/nick-rockett-i-am-maximus-and-haiti-couleurs-feature-in-grand-national-entries-with-numbers-down-on-last-year-aw8yt2f0ic1w/,racing_post,
Taunton: red-hot Paul Nicholls makes it seven winners from last 12 runners but Harry Cobden stood down with weekend rides in mind,https://www.racingpost.com/news/reports/red-hot-paul-nicholls-makes-it-seven-winners-from-last-12-runners-but-harry-cobden-stood-down-with-weekend-rides-in-mind-asXXr2L9JE0Y/,racing_post,
Assessing JP McManus's star-studded Cheltenham Festival team following his DRF domination,https://www.racingpost.com/news/festivals/cheltenham-festival/assessing-jp-mcmanuss-star-studded-cheltenhan-festival-team-following-his-drf-domination-ar1hN7C44pMw/,racing_post,
Newmarket in shock after sudden death of Charlie Fellowes's head lad Paul Trueman at the age of 55,https://www.racingpost.com/news/britain/newmarket-in-shock-after-sudden-death-of-charlie-fellowess-head-lad-paul-trueman-at-the-age-of-55-aipr32K4J7nI/,racing_post,
'This has likely been the target and Paul Nicholls should have him spot on' - Harry Wilson with four ante-post weekend fancies,https://www.racingpost.com/horse-racing-tips/premium-tips/weekend-focus-harry-wilson/this-has-likely-been-the-target-and-paul-nicholls-should-have-him-spot-on-harry-wilson-with-five-ante-post-weekend-fancies-aA3Lb2h5oIeJ/,racing_post,
"Is non-runner no bet at the Cheltenham Festival a comfort blanket, a confidence trick or something else?",https://www.racingpost.com/news/features/the-form-hacker/is-non-runner-no-bet-at-the-cheltenham-festival-a-comfort-blanket-a-confidence-trick-or-something-else-aEcdb3b7FMl7/,racing_post,
Graeme Rodway's surprising Grand National entrants and notable omissions - including a JP McManus dark horse,https://www.racingpost.com/news/festivals/grand-national-festival/graeme-rodways-surprising-grand-national-entrants-and-notable-omissions-including-a-jp-mcmanus-dark-horse-adRoB6D8uW0V/,racing_post,
Six horses who are ahead of their new BHA marks - including 'one for a decent handicap hurdle in the spring',https://www.racingpost.com/news/betting-insight/six-horses-who-are-ahead-of-their-new-bha-marks-including-one-for-a-decent-handicap-hurdle-in-the-spring-aL5UC1q85tF7/,racing_post,
Juvenile Hurdle: 'He could be anything' - Narciso Has strengthens Cheltenham Festival claims,https://www.racingpost.com/news/reports/narciso-has-strengthens-cheltenham-festival-claims-as-he-provides-mark-walsh-with-third-grade-1-of-dublin-racing-festival-aNz560A1Lc2S/,racing_post,
Doctor Steinberg into 2-1 favourite for Albert Bartlett after running away with Leopardstown Grade 1,https://www.racingpost.com/news/reports/doctor-steinberg-into-2-1-favourite-for-cheltenham-festival-novice-contest-after-running-away-with-leopardstown-grade-1-aFuDk1n2KZOp/,racing_post,
'This is a proper horse now' - Romeo Coolio digs deep to strike in dramatic Irish Arkle but question hangs over Cheltenham plans,https://www.racingpost.com/news/reports/this-is-a-proper-horse-now-romeo-coolio-digs-deep-to-strike-in-dramatic-irish-arkle-but-question-hangs-over-cheltenham-plans-aNoil5g84Vxx/,racing_post,
WATCH: full review of the Dublin Racing Festival,https://www.racingpost.com/video/the-front-page/watch-full-review-of-the-dublin-racing-festival-adBVT7L2Izie/,racing_post,
"Targets narrowed down for Energumene and Majborough with scratchings made for Champion Chase, Ryanair and Gold Cup",https://www.racingpost.com/news/festivals/cheltenham-festival/targets-narrowed-down-for-energumene-and-majborough-with-scratchings-made-for-champion-chase-ryanair-and-gold-cup-ahsTy1z20MeX/,racing_post,
Mambonumberfive the latest Ben Pauling star ready to put Cheltenham Festival credentials to the test,https://www.racingpost.com/news/festivals/cheltenham-festival/mambonumberfive-the-latest-ben-pauling-star-ready-to-put-cheltenham-festival-credentials-to-the-test-a7ZA31C3B1uH/,racing_post,
Sandown's Grand Military Gold Cup fixture on Friday facing 'tricky outlook' with 8am inspection called for Wednesday due to waterlogging,https://www.racingpost.com/news/britain/sandowns-grand-military-gold-cup-fixture-on-friday-facing-tricky-outlook-with-8am-inspection-called-for-wednesday-due-to-waterlogging-aYd889y38wSJ/,racing_post,
A future hurdling star and why the market may have overreacted - ten lessons our analysts took from the DRF and beyond,https://www.racingpost.com/news/features/regulars/a-future-hurdling-star-and-why-the-market-may-have-overreacted-ten-lessons-our-analysts-took-from-the-drf-and-beyond-au1Xv1e8vK7a/,racing_post,
"The New Lion, Brighterdaysahead or Lossiemouth? Tom Segal is having none of them for the Champion Hurdle",https://www.racingpost.com/video/in-the-know/the-new-lion-brighterdaysahead-or-lossiemouth-tom-segal-is-having-none-of-them-for-the-champion-hurdle-aaorJ4o3CfQQ/,racing_post,
"Poker genius, visionary football chairman and pioneering data-led punter - the many (profitable) faces of Tony Bloom",https://www.racingpost.com/news/features/masters-of-betting/poker-genius-visionary-football-chairman-and-pioneering-data-led-punter-the-many-profitable-faces-of-tony-bloom-a0UWt2Y6DPmh/,racing_post,
"Introducing Masters of Betting, an unmissable series available now - read it all with 25% off RP+",https://www.racingpost.com/news/introducing-masters-of-betting-an-unmissable-series-next-week-in-the-racing-post-read-it-all-with-25-off-rp-aJKV17m1iNzx/,racing_post,
"'I was down £11,000 but you can't let that alter what you do' - meet one of the giants of on-course betting",https://www.racingpost.com/news/features/masters-of-betting/i-was-down-11000-but-you-cant-let-that-alter-what-you-do-meet-one-of-the-giants-of-on-course-betting-aXYs01f58AHh/,racing_post,
When science met punting: the godfather of modern-day betting and his golden rules that remain valid to this day,https://www.racingpost.com/news/features/masters-of-betting/when-science-met-punting-the-godfather-of-modern-day-betting-and-his-golden-rules-that-remain-valid-to-this-day-aO1b67N07bKR/,racing_post,
How a dodgy bank loan led to nearly 40 years as a pro punter - proving old-school methods still have their place,https://www.racingpost.com/news/features/masters-of-betting/how-a-dodgy-bank-loan-led-to-nearly-40-years-as-a-pro-punter-proving-old-school-methods-still-have-their-place-aKazg3g7sdy3/,racing_post,
"Carlisle: 'Tough little girl' Sevarana set £65,000 Newbury final aim after gaining first hurdles win in qualifier",https://www.racingpost.com/news/reports/tough-little-girl-sevarana-set-65000-newbury-final-aim-after-gaining-first-hurdles-win-in-qualifier-aAgVR7W1Kk1u/,racing_post,
"Come on JP, get the cheque book out - Fact To File is far too good to be travelling Ryanair",https://www.racingpost.com/news/reports/come-on-jp-get-the-cheque-book-out-fact-to-file-is-far-too-good-to-be-travelling-ryanair-a8E9D7M0zofh/,racing_post,
Kempton: Aamilah Aswat makes history as the first black female jump jockey to ride a winner in Britain,https://www.racingpost.com/news/reports/aamilah-aswat-makes-history-as-the-first-black-female-jump-jockey-to-ride-a-winner-in-britain-azMN59W014Jn/,racing_post,
